beta_deg,camera_z_m,category,clearance_m,cycles,elapsed_sec,final_camera_z_m,final_yaw_deg,forward_m,min_fov_deg,radius_m,reason,success,terminal,turn_deg,x_m,y_m
32.5,2.6561347048029122,1,0.0,1,15.676787440191887,2.3940508112951973,37.0,0.2780395507812501,0.29411049445481297,3.8,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,21.5,2.0417385117179303,3.2048874940889656
35.0,2.669466375641054,1,0.0,1,15.382421722855142,2.528133786250862,40.0,0.15825195312499996,0.29608704677238507,3.8,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,24.0,2.179590458133975,3.1127777682981685
37.5,2.6836556628398203,1,0.0,0,4.639508198259165,2.7002610179047357,43.0,0.0,9.287189991780048,3.8,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,5.5,2.3132934302331383,3.0147426931066934
40.0,2.6986755562845617,1,0.0,0,4.673027136926066,2.7171210986469894,46.0,0.0,9.373992324271924,3.8,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,2.442592916808849,2.9109688838521164
42.5,2.7144974647544315,1,0.0,0,0.0,2.7144974647544315,42.5,0.0,9.48527859632824,3.8,waypoint planner: staging overtravel lateral +2.567m exceeds 0.100m limit,False,FAILED,0,2.5672427889395086,2.8016538798784714
45.0,2.7310912703473984,1,0.0,0,0.0,2.7310912703473984,45.0,0.0,9.620105318726639,3.8,waypoint planner: staging overtravel lateral +2.687m exceeds 0.100m limit,False,FAILED,0,2.6870057685088806,2.6870057685088806
-45.0,2.8310912703473985,1,0.0,0,0.0,2.8310912703473985,-45.0,0.0,10.038499759835517,3.9,waypoint planner: staging overtravel lateral -2.758m exceeds 0.100m limit,False,FAILED,0,-2.7577164466275357,2.7577164466275357
-42.5,2.8144974647544316,1,0.0,0,4.67632741507154,2.83419436541761,-48.5,0.0,9.91188985812538,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,-2.634801809701075,2.875381613559484
-40.0,2.7986755562845618,1,0.0,0,4.675834767951301,2.816573288183817,-46.0,0.0,9.808319695952616,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,-2.506871677777503,2.987573328164014
-37.5,2.7836556628398204,1,0.0,1,15.389559248703648,2.6622987653131918,-42.5,0.1396972656249999,0.3142053912376923,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,26.0,-2.3741695731340107,3.0940780271358173
-35.0,2.7694663756410542,1,0.0,1,15.842434034685212,2.5059263836421004,-39.5,0.2815185546875,0.13505821415177977,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,23.5,-2.2369481017690793,3.194692972727068
-32.5,2.756134704802913,1,0.0,1,16.04607380487883,2.3778307423528653,-36.5,0.39488525390625034,0.26369788678665174,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,21.0,-2.0954684725526125,3.289226638670254
-30.0,2.7436860279185584,1,0.0,1,16.176590366260683,2.271315861315256,-33.5,0.48693847656250017,0.6682795441288967,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,18.5,-1.9499999999999997,3.377499074759311
-27.5,2.732144041751978,1,0.0,1,11.472115450468536,2.2,-37.5,0.5244058995874318,0.95702983108173,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,10.0,-1.8008195916166323,3.4593422493950645
-25.0,2.721530717129842,1,0.0,1,11.35996667175786,2.2,-34.0,0.5160138634157636,1.7772514911701798,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,9.0,-1.6482112207887278,3.5346003694429347
-22.5,2.711866257118792,1,0.0,1,11.24967386271534,2.2,-30.5,0.5081494298492848,2.613984694820001,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,8.0,-1.4924653862238502,3.6031301767940183
-20.0,2.70316905856775,1,0.0,1,11.17539723339911,2.2,-27.5,0.4987790011098385,2.723075207416283,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,7.5,-1.3338785589701079,3.664801221065043
-17.5,2.695455677088475,3,0.01833861785170987,1,15.677486425985308,2.208176544403285,-20.0,0.4924802354352601,3.594946401121476,3.9,insertion accepted,True,READY_TO_INSERT,10.5,-1.1727526180666652,3.719496107918085
-15.0,2.6887407955410123,2,0.004428369629069895,1,15.569129625396045,2.2074825165772856,-17.5,0.4851661573628046,3.7441932399977134,3.9,insertion accepted,True,READY_TO_INSERT,9.5,-1.0093942758998309,3.767110722527366
-12.5,2.6830371960840362,3,0.016581478475919897,1,15.505998471750047,2.2070722980727724,-14.5,0.47896408966966225,3.9171093464086404,3.9,insertion accepted,True,READY_TO_INSERT,9.0,-0.8441144943586012,3.80755442776774
-10.0,2.6783557358432852,4,0.022968195456942286,1,15.522984829454657,2.20880644173265,-11.5,0.4720484243672542,3.382981374679261,3.9,insertion accepted,True,READY_TO_INSERT,9.5,-0.6772278929010282,3.840750236747611
-7.5,2.674705326244404,2,0.006070239323361926,1,15.426807056790594,2.2081117423209506,-9.0,0.4681965186418436,3.6083713365335655,3.9,insertion accepted,True,READY_TO_INSERT,8.5,-0.5090521496582011,3.8666349593578606
-5.0,2.67209291604954,3,0.014139653133785124,1,15.376079705679459,2.2077667375535426,-6.0,0.4655205207137216,3.8594132206027787,3.9,insertion accepted,True,READY_TO_INSERT,8.0,-0.33990739671586684,3.8851593225578074
-2.5,2.670523478129978,3,0.01705526864467305,1,15.405280938497341,2.20965363455829,-3.0,0.4620772181564718,3.416682843547594,3.9,insertion accepted,True,READY_TO_INSERT,8.5,-0.1701156107248104,3.8962880641692452
0.0,2.6699999999999995,4,0.05499999999999999,1,6.178088583717553,2.2,0.0,0.4699999999999993,9.582376528829847,3.9,insertion accepted,True,READY_TO_INSERT,0,0.0,3.9
2.5,2.670523478129978,3,0.01705526864467305,1,15.405280938497341,2.20965363455829,3.0,0.4620772181564718,3.416682843547594,3.9,insertion accepted,True,READY_TO_INSERT,8.5,0.1701156107248104,3.8962880641692452
5.0,2.67209291604954,3,0.014139653133785124,1,15.376079705679459,2.2077667375535426,6.0,0.4655205207137216,3.8594132206027787,3.9,insertion accepted,True,READY_TO_INSERT,8.0,0.33990739671586684,3.8851593225578074
7.5,2.674705326244404,2,0.006070239323361926,1,15.426807056790594,2.2081117423209506,9.0,0.4681965186418436,3.6083713365335655,3.9,insertion accepted,True,READY_TO_INSERT,8.5,0.5090521496582011,3.8666349593578606
10.0,2.6783557358432852,4,0.022968195456942286,1,15.522984829454657,2.20880644173265,11.5,0.4720484243672542,3.382981374679261,3.9,insertion accepted,True,READY_TO_INSERT,9.5,0.6772278929010282,3.840750236747611
12.5,2.6830371960840362,3,0.016581478475919897,1,15.505998471750047,2.2070722980727724,14.5,0.47896408966966225,3.9171093464086404,3.9,insertion accepted,True,READY_TO_INSERT,9.0,0.8441144943586012,3.80755442776774
15.0,2.6887407955410123,2,0.004428369629069895,1,15.569129625396045,2.2074825165772856,17.5,0.4851661573628046,3.7441932399977134,3.9,insertion accepted,True,READY_TO_INSERT,9.5,1.0093942758998309,3.767110722527366
17.5,2.695455677088475,3,0.01833861785170987,1,15.677486425985308,2.208176544403285,20.0,0.4924802354352601,3.594946401121476,3.9,insertion accepted,True,READY_TO_INSERT,10.5,1.1727526180666652,3.719496107918085
20.0,2.70316905856775,1,0.0,1,11.17539723339911,2.2,27.5,0.4987790011098385,2.723075207416283,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,7.5,1.3338785589701079,3.664801221065043
22.5,2.711866257118792,1,0.0,1,11.24967386271534,2.2,30.5,0.5081494298492848,2.613984694820001,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,8.0,1.4924653862238502,3.6031301767940183
25.0,2.721530717129842,1,0.0,1,11.35996667175786,2.2,34.0,0.5160138634157636,1.7772514911701798,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,9.0,1.6482112207887278,3.5346003694429347
27.5,2.732144041751978,1,0.0,1,11.472115450468536,2.2,37.5,0.5244058995874318,0.95702983108173,3.9,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,10.0,1.8008195916166323,3.4593422493950645
30.0,2.7436860279185584,1,0.0,1,16.176590366260683,2.271315861315256,33.5,0.48693847656250017,0.6682795441288967,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,18.5,1.9499999999999997,3.377499074759311
32.5,2.756134704802913,1,0.0,1,16.04607380487883,2.3778307423528653,36.5,0.39488525390625034,0.26369788678665174,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,21.0,2.0954684725526125,3.289226638670254
35.0,2.7694663756410542,1,0.0,1,15.842434034685212,2.5059263836421004,39.5,0.2815185546875,0.13505821415177977,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,23.5,2.2369481017690793,3.194692972727068
37.5,2.7836556628398204,1,0.0,1,15.389559248703648,2.6622987653131918,42.5,0.1396972656249999,0.3142053912376923,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,26.0,2.3741695731340107,3.0940780271358173
40.0,2.7986755562845618,1,0.0,0,4.675834767951301,2.816573288183817,46.0,0.0,9.808319695952616,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,2.506871677777503,2.987573328164014
42.5,2.8144974647544316,1,0.0,0,4.67632741507154,2.83419436541761,48.5,0.0,9.91188985812538,3.9,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,2.634801809701075,2.875381613559484
45.0,2.8310912703473985,1,0.0,0,0.0,2.8310912703473985,45.0,0.0,10.038499759835517,3.9,waypoint planner: staging overtravel lateral +2.758m exceeds 0.100m limit,False,FAILED,0,2.7577164466275357,2.7577164466275357
-45.0,2.9310912703473986,1,0.0,0,4.679432168266217,2.951961366395682,-51.0,0.0,10.433040486596655,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,-2.8284271247461903,2.8284271247461903
-42.5,2.9144974647544317,1,0.0,0,4.678953284635739,2.9336465549544375,-48.5,0.0,10.313953021340792,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,6.0,-2.702360830462641,2.9491093472404963
-40.0,2.898675556284562,1,0.0,0,4.644978663928612,2.916084698103797,-45.5,0.0,10.21741601578273,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,5.5,-2.571150438746157,3.064177772475912
-37.5,2.8836556628398204,1,0.0,1,15.934385045297347,2.6350019927201,-42.0,0.2684326171874999,0.08567916753539606,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,25.5,-2.4350457160348826,3.1734133611649407
-35.0,2.8694663756410543,1,0.0,1,16.225287428982057,2.4860000747444677,-39.0,0.40234374999999983,0.04052519825809853,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,23.0,-2.294305745404184,3.276608177155967
-32.5,2.8561347048029124,1,0.0,1,16.408002763822708,2.3634497759022968,-36.0,0.5097290039062496,0.2999020441852487,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,20.5,-2.149198433387295,3.373565783251543
-30.0,2.8436860279185585,1,0.0,1,16.609225965559048,2.2580368091096625,-33.0,0.6010620117187503,0.0001232135103350629,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,19.0,-1.9999999999999998,3.464101615137755
-27.5,2.832144041751978,1,0.0,1,11.787806533078225,2.2,-37.0,0.6258928756229138,1.2685629841556434,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,9.5,-1.8469944529401356,3.548043332712887
-25.0,2.8215307171298423,1,0.0,1,11.707409914777841,2.2,-34.0,0.6147826974752778,1.3703528481855365,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,9.0,-1.6904730469627978,3.6252311481465997
-22.5,2.8118662571187922,1,0.0,1,11.59802458745446,2.2,-30.5,0.6071762367234421,2.2530715586435015,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,8.0,-1.5307337294603591,3.695518130045147
-20.0,2.8031690585677502,1,0.0,1,11.52416192338589,2.2,-27.5,0.5979234872472194,2.3884149578987355,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,7.5,-1.3680805733026749,3.7587704831436337
-17.5,2.795455677088475,2,0.001018011072201619,1,16.102128987443777,2.211473903820674,-20.0,0.5897059075831884,2.5445550831438553,4.0,insertion accepted,True,READY_TO_INSERT,11.5,-1.2028231980170925,3.8148678029929077
-15.0,2.788740795541012,3,0.0156724976815944,1,16.035669770260228,2.2108337631367085,-17.0,0.5825577603162357,2.7225535396072758,4.0,insertion accepted,True,READY_TO_INSERT,11.0,-1.035276180410083,3.8637033051562732
-12.5,2.7830371960840363,2,0.0016404037231318447,1,15.931766039680966,2.2099768830986934,-14.5,0.576509571109683,2.923366119247465,4.0,insertion accepted,True,READY_TO_INSERT,10.0,-0.8657584557524115,3.9051840284797334
-10.0,2.7783557358432853,2,0.00831056713768702,1,15.948047944639796,2.2120323142471956,-11.5,0.5693936487070171,2.4019563256948864,4.0,insertion accepted,True,READY_TO_INSERT,10.5,-0.6945927106677213,3.939231012048832
-7.5,2.7747053262444044,3,0.01840551054832068,1,15.893674830892493,2.2114946044710106,-8.5,0.5656812578368359,2.6533720643659713,4.0,insertion accepted,True,READY_TO_INSERT,10.0,-0.5221047688802063,3.9657794454952415
-5.0,2.7720929160495396,2,0.0014620321373257639,1,15.802088330574719,2.2106409773704248,-6.0,0.563134528210267,2.929605706546891,4.0,insertion accepted,True,READY_TO_INSERT,9.0,-0.34862297099063266,3.984778792366982
-2.5,2.770523478129978,2,0.004501670140130809,1,15.83056101432264,2.2128420323495774,-3.0,0.5594841186113858,2.497062035128746,4.0,insertion accepted,True,READY_TO_INSERT,9.5,-0.174477549461344,3.996192886327431
0.0,2.77,4,0.05499999999999999,1,6.529862750465966,2.2,0.0,0.5699999999999998,9.582376528829847,4.0,insertion accepted,True,READY_TO_INSERT,0,0.0,4.0
2.5,2.770523478129978,2,0.004501670140130809,1,15.83056101432264,2.2128420323495774,3.0,0.5594841186113858,2.497062035128746,4.0,insertion accepted,True,READY_TO_INSERT,9.5,0.174477549461344,3.996192886327431
5.0,2.7720929160495396,2,0.0014620321373257639,1,15.802088330574719,2.2106409773704248,6.0,0.563134528210267,2.929605706546891,4.0,insertion accepted,True,READY_TO_INSERT,9.0,0.34862297099063266,3.984778792366982
7.5,2.7747053262444044,3,0.01840551054832068,1,15.893674830892493,2.2114946044710106,8.5,0.5656812578368359,2.6533720643659713,4.0,insertion accepted,True,READY_TO_INSERT,10.0,0.5221047688802063,3.9657794454952415
10.0,2.7783557358432853,2,0.00831056713768702,1,15.948047944639796,2.2120323142471956,11.5,0.5693936487070171,2.4019563256948864,4.0,insertion accepted,True,READY_TO_INSERT,10.5,0.6945927106677213,3.939231012048832
12.5,2.7830371960840363,2,0.0016404037231318447,1,15.931766039680966,2.2099768830986934,14.5,0.576509571109683,2.923366119247465,4.0,insertion accepted,True,READY_TO_INSERT,10.0,0.8657584557524115,3.9051840284797334
15.0,2.788740795541012,3,0.0156724976815944,1,16.035669770260228,2.2108337631367085,17.0,0.5825577603162357,2.7225535396072758,4.0,insertion accepted,True,READY_TO_INSERT,11.0,1.035276180410083,3.8637033051562732
17.5,2.795455677088475,2,0.001018011072201619,1,16.102128987443777,2.211473903820674,20.0,0.5897059075831884,2.5445550831438553,4.0,insertion accepted,True,READY_TO_INSERT,11.5,1.2028231980170925,3.8148678029929077
20.0,2.8031690585677502,1,0.0,1,11.52416192338589,2.2,27.5,0.5979234872472194,2.3884149578987355,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,7.5,1.3680805733026749,3.7587704831436337
22.5,2.8118662571187922,1,0.0,1,11.59802458745446,2.2,30.5,0.6071762367234421,2.2530715586435015,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,8.0,1.5307337294603591,3.695518130045147
25.0,2.8215307171298423,1,0.0,1,11.707409914777841,2.2,34.0,0.6147826974752778,1.3703528481855365,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,9.0,1.6904730469627978,3.6252311481465997
27.5,2.832144041751978,1,0.0,1,11.787806533078225,2.2,37.0,0.6258928756229138,1.2685629841556434,4.0,no commandable visibility-safe insertion rotation (minimum 0.50deg),False,FAILED,9.5,1.8469944529401356,3.548043332712887
30.0,2.8436860279185585,1,0.0,1,16.609225965559048,2.2580368091096625,33.0,0.6010620117187503,0.0001232135103350629,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,19.0,1.9999999999999998,3.464101615137755
32.5,2.8561347048029124,1,0.0,1,16.408002763822708,2.3634497759022968,36.0,0.5097290039062496,0.2999020441852487,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,20.5,2.149198433387295,3.373565783251543
35.0,2.8694663756410543,1,0.0,1,16.225287428982057,2.4860000747444677,39.0,0.40234374999999983,0.04052519825809853,4.0,no visibility-safe recenter action: no rotation+forward action keeps the full front face visible,False,FAILED,23.0,2.294305745404184,3.276608177155967
