seg_id,tag,cmd,t_from_cmd_s,t_from_onset_s,angle_deg,during_command,usable
8,20260901_174342,ROT_LEFT,4.53099999999904,3.2782763528193755,4.134687247826067,True,False
8,20260901_174342,ROT_LEFT,4.625,3.372276352820336,4.497611700787546,True,False
8,20260901_174342,ROT_LEFT,4.734000000000378,3.4812763528207142,4.528667731670012,True,False
8,20260901_174342,ROT_LEFT,4.828000000001339,3.5752763528216747,4.334148191343461,True,False
8,20260901_174342,ROT_LEFT,4.9209999999984575,3.6682763528187934,3.8676668209325573,True,False
8,20260901_174342,ROT_LEFT,5.03099999999904,3.7782763528193755,3.971813217684156,True,False
8,20260901_174342,ROT_LEFT,5.109000000000378,3.8562763528207142,3.8188135743783675,True,False
8,20260901_174342,ROT_LEFT,5.218000000000757,3.9652763528210926,4.258324548984222,True,False
8,20260901_174342,ROT_LEFT,5.328000000001339,4.075276352821675,4.386204598912219,True,False
8,20260901_174342,ROT_LEFT,5.4209999999984575,4.168276352818793,3.94233378529745,True,False
8,20260901_174342,ROT_LEFT,5.53099999999904,4.2782763528193755,4.498893334277133,True,False
8,20260901_174342,ROT_LEFT,5.625,4.372276352820336,4.911635095922497,True,False
8,20260901_174342,ROT_LEFT,5.734000000000378,4.481276352820714,6.248390917652923,False,False
8,20260901_174342,ROT_LEFT,5.843000000000757,4.590276352821093,7.3159724583120465,False,False
8,20260901_174342,ROT_LEFT,5.937000000001717,4.684276352822053,8.87505767901227,False,False
8,20260901_174342,ROT_LEFT,6.03099999999904,4.7782763528193755,10.06613978591626,False,False
8,20260901_174342,ROT_LEFT,6.139999999999418,4.887276352819754,11.046710859985794,False,False
8,20260901_174342,ROT_LEFT,6.234000000000378,4.981276352820714,11.185367419498078,False,False
8,20260901_174342,ROT_LEFT,6.328000000001339,5.075276352821675,10.460753388151916,False,False
8,20260901_174342,ROT_LEFT,6.437000000001717,5.184276352822053,10.2066100861824,False,False
8,20260901_174342,ROT_LEFT,6.5459999999984575,5.293276352818793,10.195580873310206,False,False
8,20260901_174342,ROT_LEFT,6.639999999999418,5.387276352819754,9.961802863802461,False,False
8,20260901_174342,ROT_LEFT,6.734000000000378,5.481276352820714,9.993524034479545,False,False
8,20260901_174342,ROT_LEFT,6.843000000000757,5.590276352821093,10.035832230966186,False,False
8,20260901_174342,ROT_LEFT,6.9209999999984575,5.668276352818793,9.99014939571216,False,False
8,20260901_174342,ROT_LEFT,7.03099999999904,5.7782763528193755,10.213563579058377,False,False
8,20260901_174342,ROT_LEFT,7.109000000000378,5.856276352820714,10.092547711212838,False,False
8,20260901_174342,ROT_LEFT,7.203000000001339,5.950276352821675,10.053139406480561,False,False
8,20260901_174342,ROT_LEFT,7.312000000001717,6.059276352822053,10.094336866098885,False,False
8,20260901_174342,ROT_LEFT,7.437000000001717,6.184276352822053,9.966367867995132,False,False
8,20260901_174342,ROT_LEFT,7.5459999999984575,6.293276352818793,9.92005391062488,False,False
8,20260901_174342,ROT_LEFT,7.639999999999418,6.387276352819754,10.164035711152788,False,False
8,20260901_174342,ROT_LEFT,7.734000000000378,6.481276352820714,10.072622464113847,False,False
8,20260901_174342,ROT_LEFT,7.828000000001339,6.575276352821675,9.54410918288442,False,False
8,20260901_174342,ROT_LEFT,7.937000000001717,6.684276352822053,9.553713281290527,False,False
8,20260901_174342,ROT_LEFT,8.045999999998457,6.793276352818793,9.702211833602513,False,False
8,20260901_174342,ROT_LEFT,8.139999999999418,6.887276352819754,9.851184900253763,False,False
8,20260901_174342,ROT_LEFT,8.25,6.997276352820336,9.722042578111818,False,False
8,20260901_174342,ROT_LEFT,8.359000000000378,7.106276352820714,9.800048481962062,False,False
8,20260901_174342,ROT_LEFT,8.468000000000757,7.215276352821093,9.603517194529854,False,False
8,20260901_174342,ROT_LEFT,8.562000000001717,7.309276352822053,9.551912900071326,False,False
8,20260901_174342,ROT_LEFT,8.639999999999418,7.387276352819754,9.534668947516648,False,False
8,20260901_174342,ROT_LEFT,8.75,7.497276352820336,9.584488702845714,False,False
8,20260901_174342,ROT_LEFT,8.843000000000757,7.590276352821093,9.590831357370899,False,False
8,20260901_174342,ROT_LEFT,8.953000000001339,7.700276352821675,9.636619770732937,False,False
8,20260901_174342,ROT_LEFT,9.045999999998457,7.793276352818793,9.862267176145203,False,False
8,20260901_174342,ROT_LEFT,9.139999999999418,7.887276352819754,10.183854035970416,False,False
8,20260901_174342,ROT_LEFT,9.25,7.997276352820336,10.206735380119753,False,False
8,20260901_174342,ROT_LEFT,9.343000000000757,8.090276352821093,10.01000689320006,False,False
8,20260901_174342,ROT_LEFT,9.437000000001717,8.184276352822053,10.246595291268314,False,False
8,20260901_174342,ROT_LEFT,9.545999999998457,8.293276352818793,10.203865261334077,False,False
8,20260901_174342,ROT_LEFT,9.625,8.372276352820336,10.340010956059526,False,False
8,20260901_174342,ROT_LEFT,9.718000000000757,8.465276352821093,10.281044185538537,False,False
8,20260901_174342,ROT_LEFT,9.828000000001339,8.575276352821675,10.178829222829282,False,False
8,20260901_174342,ROT_LEFT,9.920999999998457,8.668276352818793,10.246362030643636,False,False
8,20260901_174342,ROT_LEFT,10.014999999999418,8.762276352819754,10.160033029785222,False,False
8,20260901_174342,ROT_LEFT,10.109000000000378,8.856276352820714,10.006807600022091,False,False
8,20260901_174342,ROT_LEFT,10.218000000000757,8.965276352821093,9.680807380390123,False,False
8,20260901_174342,ROT_LEFT,10.312000000001717,9.059276352822053,9.618535162189751,False,False
8,20260901_174342,ROT_LEFT,10.437000000001717,9.184276352822053,9.69511984812621,False,False
8,20260901_174342,ROT_LEFT,10.53099999999904,9.278276352819375,9.818986689561306,False,False
8,20260901_174342,ROT_LEFT,10.625,9.372276352820336,9.851650542311788,False,False
9,20260901_174342,ROT_RIGHT,-1.1409999999996217,-2.28825262056489,-0.24768157117062106,True,True
9,20260901_174342,ROT_RIGHT,-1.0469999999986612,-2.1942526205639297,-0.19655131481364396,True,True
9,20260901_174342,ROT_RIGHT,-0.9380000000019209,-2.0852526205671893,0.033595016345461026,True,True
9,20260901_174342,ROT_RIGHT,-0.8440000000009604,-1.9912526205662289,-0.01110921611533744,True,True
9,20260901_174342,ROT_RIGHT,-0.75,-1.8972526205652684,0.21405383463762107,True,True
9,20260901_174342,ROT_RIGHT,-0.6409999999996217,-1.78825262056489,0.15320408432797628,True,True
9,20260901_174342,ROT_RIGHT,-0.5469999999986612,-1.6942526205639297,0.0738152560991221,True,True
9,20260901_174342,ROT_RIGHT,-0.4219999999986612,-1.5692526205639297,0.01110921611533744,True,True
9,20260901_174342,ROT_RIGHT,-0.3280000000013388,-1.4752526205666072,-0.051637907438463415,True,True
9,20260901_174342,ROT_RIGHT,-0.23400000000037835,-1.3812526205656468,-0.09484274287502359,True,True
9,20260901_174342,ROT_RIGHT,-0.125,-1.2722526205652684,-0.04043508002987828,True,True
9,20260901_174342,ROT_RIGHT,-0.030999999999039574,-1.178252620564308,0.06653756980569892,True,True
9,20260901_174342,ROT_RIGHT,0.07800000000133878,-1.0692526205639297,-0.0790940439862009,True,True
9,20260901_174342,ROT_RIGHT,0.17199999999866122,-0.9752526205666072,-0.03211454907498368,True,True
9,20260901_174342,ROT_RIGHT,0.26599999999962165,-0.8812526205656468,0.05772894380967575,True,True
9,20260901_174342,ROT_RIGHT,0.375,-0.7722526205652684,-0.1963201286599574,True,True
9,20260901_174342,ROT_RIGHT,0.48400000000037835,-0.6632526205648901,-0.1533930149060998,True,True
9,20260901_174342,ROT_RIGHT,0.6090000000003783,-0.5382526205648901,-0.21098584947726984,True,True
9,20260901_174342,ROT_RIGHT,0.7190000000009604,-0.428252620564308,-0.3008285164904967,True,True
9,20260901_174342,ROT_RIGHT,0.8119999999980791,-0.3352526205671893,-0.4866549412547885,True,True
9,20260901_174342,ROT_RIGHT,0.9059999999990396,-0.24125262056622887,-0.19557752711405918,True,True
9,20260901_174342,ROT_RIGHT,1.0,-0.14725262056526844,-0.15359659879471277,True,True
9,20260901_174342,ROT_RIGHT,1.0940000000009604,-0.05325262056430802,0.08665092398135688,True,True
9,20260901_174342,ROT_RIGHT,1.2030000000013388,0.05574737943607033,0.2959476282156661,True,True
9,20260901_174342,ROT_RIGHT,1.2969999999986612,0.14974737943339278,0.2913248403454167,True,True
9,20260901_174342,ROT_RIGHT,1.3909999999996217,0.2437473794343532,0.3830881069061256,True,True
9,20260901_174342,ROT_RIGHT,1.4840000000003783,0.3367473794351099,0.8479616492704292,True,True
9,20260901_174342,ROT_RIGHT,1.6090000000003783,0.4617473794351099,1.1616189401235033,False,True
9,20260901_174342,ROT_RIGHT,1.6869999999980791,0.5397473794328107,1.9569574190581829,False,True
9,20260901_174342,ROT_RIGHT,1.7969999999986612,0.6497473794333928,0.9584821649289506,False,True
9,20260901_174342,ROT_RIGHT,1.8909999999996217,0.7437473794343532,3.1125506707173463,False,True
9,20260901_174342,ROT_RIGHT,2.0,0.8527473794347316,3.550427712281558,False,True
9,20260901_174342,ROT_RIGHT,2.1090000000003783,0.9617473794351099,3.2665477224231845,False,True
9,20260901_174342,ROT_RIGHT,2.2190000000009604,1.071747379435692,2.5497706892376355,False,True
9,20260901_174342,ROT_RIGHT,2.311999999998079,1.1647473794328107,3.0666412669805725,False,True
